Continente,Pais,Nome,Liga,Categoria
America do Norte,EUA,Houston Dynamo,MLS,Profissional
America do Norte,EUA,Inter Miami,MLS,Profissional
America do Norte,EUA,LA Galaxy,MLS,Profissional
America do Norte,EUA,Los Angeles FC,MLS,Profissional
America do Norte,EUA,Minnesota United,MLS,Profissional
America do Norte,EUA,CF Montreal,MLS,Profissional
America do Norte,EUA,Nashville SC,MLS,Profissional
America do Norte,EUA,New England Revolution,MLS,Profissional
America do Norte,EUA,New York City FC,MLS,Profissional
America do Norte,EUA,New York Red Bulls,MLS,Profissional
America do Norte,EUA,Orlando City,MLS,Profissional
America do Norte,EUA,Philadelphia Union,MLS,Profissional
America do Norte,EUA,Portland Timbers,MLS,Profissional
America do Norte,EUA,Real Salt Lake,MLS,Profissional
America do Norte,EUA,San Jose Earthquakes,MLS,Profissional
America do Norte,EUA,Seattle Sounders,MLS,Profissional
America do Norte,EUA,Sporting Kansas City,MLS,Profissional
America do Norte,EUA,St. Louis City SC,MLS,Profissional
America do Norte,EUA,Toronto FC,MLS,Profissional
America do Norte,EUA,Vancouver Whitecaps,MLS,Profissional
America do Norte,Canada,Forge FC,CPL,Profissional
America do Norte,Canada,Pacific FC,CPL,Profissional
America do Norte,Canada,Cavalry FC,CPL,Profissional
America do Norte,Canada,York United FC,CPL,Profissional
America do Norte,Canada,Valour FC,CPL,Profissional
America do Norte,Canada,HFX Wanderers,CPL,Profissional
America do Norte,Canada,Atletico Ottawa,CPL,Profissional
America do Norte,Canada,Vancouver FC,CPL,Profissional
America do Norte,EUA,Birmingham Legion FC,USL Championship,Segunda Divisao
America do Norte,EUA,Charleston Battery,USL Championship,Segunda Divisao
America do Norte,EUA,Detroit City FC,USL Championship,Segunda Divisao
America do Norte,EUA,El Paso Locomotive FC,USL Championship,Segunda Divisao
America do Norte,EUA,Hartford Athletic,USL Championship,Segunda Divisao
America do Norte,EUA,Indy Eleven,USL Championship,Segunda Divisao
America do Norte,EUA,Las Vegas Lights FC,USL Championship,Segunda Divisao
America do Norte,EUA,Loudoun United FC,USL Championship,Segunda Divisao
America do Norte,EUA,Louisville City FC,USL Championship,Segunda Divisao
America do Norte,EUA,Memphis 901 FC,USL Championship,Segunda Divisao
America do Norte,EUA,Miami FC,USL Championship,Segunda Divisao
America do Norte,EUA,Monterey Bay FC,USL Championship,Segunda Divisao
America do Norte,EUA,New Mexico United,USL Championship,Segunda Divisao
America do Norte,EUA,Oakland Roots SC,USL Championship,Segunda Divisao
America do Norte,EUA,Orange County SC,USL Championship,Segunda Divisao
America do Norte,EUA,Phoenix Rising FC,USL Championship,Segunda Divisao
America do Norte,EUA,Pittsburgh Riverhounds SC,USL Championship,Segunda Divisao
America do Norte,EUA,Rio Grande Valley FC,USL Championship,Segunda Divisao
America do Norte,EUA,Sacramento Republic FC,USL Championship,Segunda Divisao
America do Norte,EUA,San Antonio FC,USL Championship,Segunda Divisao
America do Norte,EUA,San Diego Loyal SC,USL Championship,Segunda Divisao
America do Norte,EUA,Tampa Bay Rowdies,USL Championship,Segunda Divisao
America do Norte,EUA,Colorado Springs Switchbacks FC,USL Championship,Segunda Divisao
America do Norte,EUA,FC Tulsa,USL Championship,Segunda Divisao
America do Norte,Canada,Vaughan Azzurri,League1 Canada,Segunda Divisao
America do Norte,Canada,Sigma FC,League1 Canada,Segunda Divisao
America do Norte,Canada,AS Blainville,League1 Canada,Segunda Divisao
America do Norte,Canada,Alliance United,League1 Canada,Segunda Divisao
America do Norte,Canada,CS St-Hubert,League1 Canada,Segunda Divisao
Africa,Egito,Al Ahly,Egyptian Premier League,Profissional
Africa,Egito,Zamalek,Egyptian Premier League,Profissional
Africa,Egito,Pyramids FC,Egyptian Premier League,Profissional
Africa,Egito,Al Ittihad Alexandria,Egyptian Premier League,Profissional
Africa,Egito,Smouha,Egyptian Premier League,Profissional
Africa,Egito,Future FC,Egyptian Premier League,Profissional
Africa,Egito,Ceramica Cleopatra,Egyptian Premier League,Profissional
Africa,Egito,ENPPI,Egyptian Premier League,Profissional
Africa,Egito,El Gaish,Egyptian Premier League,Profissional
Africa,Egito,Ghazl El Mahalla,Egyptian Premier League,Profissional
Africa,Egito,Ismaily,Egyptian Premier League,Profissional
Africa,Egito,National Bank of Egypt,Egyptian Premier League,Profissional
Africa,Egito,Pharco FC,Egyptian Premier League,Profissional
Africa,Egito,Arab Contractors,Egyptian Premier League,Profissional
Africa,Egito,Al Masry,Egyptian Premier League,Profissional
Africa,Egito,El Dakhleya,Egyptian Premier League,Profissional
Africa,Egito,El Gouna,Egyptian Premier League,Profissional
Africa,Egito,ZED FC,Egyptian Premier League,Profissional
Africa,Marrocos,Wydad Casablanca,Botola Pro,Profissional
Africa,Marrocos,Raja Casablanca,Botola Pro,Profissional
Africa,Marrocos,FAR Rabat,Botola Pro,Profissional
Africa,Marrocos,FUS Rabat,Botola Pro,Profissional
Africa,Marrocos,Moghreb Tetouan,Botola Pro,Profissional
Africa,Marrocos,Olympique Safi,Botola Pro,Profissional
Africa,Marrocos,Hassania Agadir,Botola Pro,Profissional
Africa,Marrocos,Ittihad Tanger,Botola Pro,Profissional
Africa,Marrocos,Rapide Oued Zem,Botola Pro,Profissional
Africa,Marrocos,Difaa El Jadidi,Botola Pro,Profissional
Africa,Marrocos,Olympique Khouribga,Botola Pro,Profissional
Africa,Marrocos,Youssoufia Berrechid,Botola Pro,Profissional
Africa,Marrocos,Chabab Mohammedia,Botola Pro,Profissional
Africa,Marrocos,Union Touarga,Botola Pro,Profissional
Africa,Marrocos,SCCM,Botola Pro,Profissional
Africa,Marrocos,Jeunesse Soualem,Botola Pro,Profissional
Africa,Tunisia,Esperance de Tunis,Ligue Professionnelle 1,Profissional
Africa,Tunisia,Club Africain,Ligue Professionnelle 1,Profissional
Africa,Tunisia,Etoile du Sahel,Ligue Professionnelle 1,Profissional
Africa,Tunisia,CS Sfaxien,Ligue Professionnelle 1,Profissional
Africa,Tunisia,US Monastir,Ligue Professionnelle 1,Profissional
Africa,Tunisia,AS Soliman,Ligue Professionnelle 1,Profissional
Africa,Tunisia,Stade Tunisien,Ligue Professionnelle 1,Profissional
Africa,Tunisia,ES Metlaoui,Ligue Professionnelle 1,Profissional
Africa,Tunisia,US Tataouine,Ligue Professionnelle 1,Profissional
Africa,Tunisia,Olympique Beja,Ligue Professionnelle 1,Profissional
Africa,Tunisia,EGS Gafsa,Ligue Professionnelle 1,Profissional
Africa,Tunisia,Stade Gabesien,Ligue Professionnelle 1,Profissional
Africa,Tunisia,AS Gabes,Ligue Professionnelle 1,Profissional
Africa,Tunisia,CA Bizertin,Ligue Professionnelle 1,Profissional
Africa,Africa do Sul,Mamelodi Sundowns,Premier Soccer League,Profissional
Africa,Africa do Sul,Orlando Pirates,Premier Soccer League,Profissional
Africa,Africa do Sul,Kaizer Chiefs,Premier Soccer League,Profissional
Africa,Africa do Sul,Cape Town City,Premier Soccer League,Profissional
Africa,Africa do Sul,SuperSport United,Premier Soccer League,Profissional
Africa,Africa do Sul,Stellenbosch FC,Premier Soccer League,Profissional
Africa,Africa do Sul,Sekhukhune United,Premier Soccer League,Profissional
Africa,Africa do Sul,Golden Arrows,Premier Soccer League,Profissional
Africa,Africa do Sul,TS Galaxy,Premier Soccer League,Profissional
Africa,Africa do Sul,Chippa United,Premier Soccer League,Profissional
Africa,Africa do Sul,Richards Bay,Premier Soccer League,Profissional
Africa,Africa do Sul,Royal AM,Premier Soccer League,Profissional
Africa,Africa do Sul,AmaZulu,Premier Soccer League,Profissional
Africa,Africa do Sul,Polokwane City,Premier Soccer League,Profissional
Africa,Africa do Sul,Moroka Swallows,Premier Soccer League,Profissional
Africa,Africa do Sul,Baroka FC,Premier Soccer League,Profissional
Africa,Nigeria,Enyimba,Nigeria Professional Football League,Profissional
Africa,Nigeria,Rangers International,Nigeria Professional Football League,Profissional
Africa,Nigeria,Rivers United,Nigeria Professional Football League,Profissional
Africa,Nigeria,Kano Pillars,Nigeria Professional Football League,Profissional
Africa,Nigeria,Plateau United,Nigeria Professional Football League,Profissional
Africa,Nigeria,Remo Stars,Nigeria Professional Football League,Profissional
Africa,Nigeria,Bendel Insurance,Nigeria Professional Football League,Profissional
Africa,Nigeria,Katsina United,Nigeria Professional Football League,Profissional
Africa,Nigeria,Akwa United,Nigeria Professional Football League,Profissional
Africa,Nigeria,Lobi Stars,Nigeria Professional Football League,Profissional
Africa,Nigeria,Abia Warriors,Nigeria Professional Football League,Profissional
Africa,Nigeria,Shooting Stars,Nigeria Professional Football League,Profissional
Africa,Nigeria,Sunshine Stars,Nigeria Professional Football League,Profissional
Africa,Nigeria,Bayelsa United,Nigeria Professional Football League,Profissional
Africa,Nigeria,Niger Tornadoes,Nigeria Professional Football League,Profissional
Africa,Nigeria,Gombe United,Nigeria Professional Football League,Profissional
Africa,Nigeria,Heartland FC,Nigeria Professional Football League,Profissional
Africa,Nigeria,Sporting Lagos,Nigeria Professional Football League,Profissional
Africa,Nigeria,Doma United,Nigeria Professional Football League,Profissional
Africa,Nigeria,Enugu Rangers,Nigeria Professional Football League,Profissional
Africa,Gana,Asante Kotoko,Ghana Premier League,Profissional
Africa,Gana,Hearts of Oak,Ghana Premier League,Profissional
Africa,Gana,Aduana Stars,Ghana Premier League,Profissional
Africa,Gana,Bechem United,Ghana Premier League,Profissional
Africa,Gana,Berekum Chelsea,Ghana Premier League,Profissional
Africa,Gana,Dreams FC,Ghana Premier League,Profissional
Africa,Gana,Great Olympics,Ghana Premier League,Profissional
Africa,Gana,Karela United,Ghana Premier League,Profissional
Africa,Gana,King Faisal Babes,Ghana Premier League,Profissional
Africa,Gana,Legon Cities,Ghana Premier League,Profissional
Africa,Gana,Medeama SC,Ghana Premier League,Profissional
Africa,Gana,RTU,Ghana Premier League,Profissional
Africa,Gana,Samartex,Ghana Premier League,Profissional
Africa,Gana,Tamale City,Ghana Premier League,Profissional
Africa,Gana,Bibiani Gold Stars,Ghana Premier League,Profissional
Africa,Gana,Accra Lions,Ghana Premier League,Profissional
Africa,Gana,Nsoatreman FC,Ghana Premier League,Profissional
Africa,Gana,Kotoku Royals,Ghana Premier League,Profissional
Africa,Camaroes,Coton Sport,Elite One,Profissional
Africa,Camaroes,Canon Yaounde,Elite One,Profissional
Africa,Camaroes,PWD Bamenda,Elite One,Profissional
Africa,Camaroes,Union Douala,Elite One,Profissional
Africa,Camaroes,Yong Sports Academy,Elite One,Profissional
Africa,Camaroes,Eding Sport FC,Elite One,Profissional
Africa,Camaroes,Fovu Club,Elite One,Profissional
Africa,Camaroes,Bamboutos FC,Elite One,Profissional
Africa,Camaroes,Dragon Club,Elite One,Profissional
Africa,Camaroes,Renaissance FC,Elite One,Profissional
Africa,Camaroes,APEJES Academy,Elite One,Profissional
Africa,Camaroes,UMS de Loum,Elite One,Profissional
Africa,Camaroes,Astres FC,Elite One,Profissional
Africa,Camaroes,Colombe Sportive,Elite One,Profissional
Africa,Camaroes,Tonnerre Yaounde,Elite One,Profissional
Africa,Camaroes,Avion Academy,Elite One,Profissional
Africa,Camaroes,New Star Douala,Elite One,Profissional
Africa,Camaroes,Les Astres FC,Elite One,Profissional
Africa,RD Congo,TP Mazembe,Linafoot,Profissional
Africa,RD Congo,AS Vita Club,Linafoot,Profissional
Africa,RD Congo,DC Motema Pembe,Linafoot,Profissional
Africa,RD Congo,FC Saint Eloi Lupopo,Linafoot,Profissional
Africa,RD Congo,AS Dauphins Noirs,Linafoot,Profissional
Africa,RD Congo,CS Don Bosco,Linafoot,Profissional
Africa,RD Congo,FC Renaissance,Linafoot,Profissional
Africa,RD Congo,US Panda B52,Linafoot,Profissional
Africa,RD Congo,SM Sanga Balende,Linafoot,Profissional
Africa,RD Congo,JS Groupe Bazano,Linafoot,Profissional
Africa,Senegal,Generation Foot,Ligue 1,Profissional
Africa,Senegal,AS Douanes,Ligue 1,Profissional
Africa,Senegal,Casa Sports,Ligue 1,Profissional
Africa,Senegal,ASC Jaraaf,Ligue 1,Profissional
Africa,Senegal,Teungueth FC,Ligue 1,Profissional
Africa,Senegal,Diambars FC,Ligue 1,Profissional
Africa,Senegal,Goree,Ligue 1,Profissional
Africa,Senegal,Ndiambour,Ligue 1,Profissional
Africa,Senegal,Stade de Mbour,Ligue 1,Profissional
Africa,Senegal,Sonacos,Ligue 1,Profissional
Africa,Zambia,ZESCO United,Super League,Profissional
Africa,Zambia,Nkana FC,Super League,Profissional
Africa,Zambia,Power Dynamos,Super League,Profissional
Africa,Zambia,Red Arrows,Super League,Profissional
Africa,Zambia,Green Buffaloes,Super League,Profissional
Africa,Zambia,NAPSA Stars,Super League,Profissional
Africa,Zambia,Kabwe Warriors,Super League,Profissional
Africa,Zambia,Nkwazi FC,Super League,Profissional
Africa,Zambia,Forest Rangers,Super League,Profissional
Africa,Zambia,Lusaka Dynamos,Super League,Profissional
Africa,Zambia,Buildcon FC,Super League,Profissional
Africa,Zambia,Prison Leopards,Super League,Profissional
Africa,Zambia,Chambishi FC,Super League,Profissional
Africa,Zambia,Lumwana Radiants,Super League,Profissional
Africa,Zambia,Indeni FC,Super League,Profissional
Africa,Zambia,Green Eagles,Super League,Profissional
Africa,Tanzania,Young Africans (Yanga SC),Premier League,Profissional
Africa,Tanzania,Simba SC,Premier League,Profissional
Africa,Tanzania,Azam FC,Premier League,Profissional
Africa,Tanzania,Mtibwa Sugar,Premier League,Profissional
Africa,Tanzania,Coastal Union,Premier League,Profissional
Africa,Tanzania,Namungo FC,Premier League,Profissional
Africa,Tanzania,Dodoma Jiji,Premier League,Profissional
Africa,Tanzania,Mbeya City,Premier League,Profissional
Africa,Tanzania,Kagera Sugar,Premier League,Profissional
Africa,Tanzania,Ihefu SC,Premier League,Profissional
Africa,Tanzania,KMC FC,Premier League,Profissional
Africa,Tanzania,Geita Gold,Premier League,Profissional
Africa,Tanzania,Biashara United,Premier League,Profissional
Africa,Tanzania,Ruvu Shooting,Premier League,Profissional
Africa,Tanzania,Polisi Tanzania,Premier League,Profissional
Africa,Tanzania,JKT Tanzania,Premier League,Profissional
Africa,Quenia,Gor Mahia,FKF Premier League,Profissional
Africa,Quenia,AFC Leopards,FKF Premier League,Profissional
Africa,Quenia,Tusker FC,FKF Premier League,Profissional
Africa,Quenia,Nzoia Sugar,FKF Premier League,Profissional
Africa,Quenia,Posta Rangers,FKF Premier League,Profissional
Africa,Quenia,KCB FC,FKF Premier League,Profissional
Africa,Quenia,Bandari FC,FKF Premier League,Profissional
Africa,Quenia,Bidco United,FKF Premier League,Profissional
Africa,Quenia,Sofapaka FC,FKF Premier League,Profissional
Africa,Quenia,Mathare United,FKF Premier League,Profissional
Africa,Quenia,Wazito FC,FKF Premier League,Profissional
Africa,Quenia,Vihiga United,FKF Premier League,Profissional
Africa,Quenia,Ulinzi Stars,FKF Premier League,Profissional
Africa,Quenia,Kariobangi Sharks,FKF Premier League,Profissional
Africa,Costa do Marfim,ASEC Mimosas,Ligue 1,Profissional
Africa,Costa do Marfim,Africa Sports,Ligue 1,Profissional
Africa,Costa do Marfim,AS Tanda,Ligue 1,Profissional
Africa,Costa do Marfim,SOA,Ligue 1,Profissional
Africa,Costa do Marfim,Stade dAbidjan,Ligue 1,Profissional
Africa,Costa do Marfim,Williamsville AC,Ligue 1,Profissional
Africa,Costa do Marfim,Racing Club Abidjan,Ligue 1,Profissional
Africa,Costa do Marfim,Bouake FC,Ligue 1,Profissional
Africa,Costa do Marfim,SC Gagnoa,Ligue 1,Profissional
Africa,Costa do Marfim,FC San Pedro,Ligue 1,Profissional
Africa,Etiopia,Saint George SC,Ethiopian Premier League,Profissional
Africa,Etiopia,Fasil Kenema,Ethiopian Premier League,Profissional
Africa,Etiopia,Bahir Dar Kenema,Ethiopian Premier League,Profissional
Africa,Etiopia,Sidama Coffee,Ethiopian Premier League,Profissional
Africa,Etiopia,Wolkite Ketema,Ethiopian Premier League,Profissional
Africa,Etiopia,Defence Force SC,Ethiopian Premier League,Profissional
Africa,Etiopia,Arba Minch City,Ethiopian Premier League,Profissional
Africa,Etiopia,Ethiopia Bunna,Ethiopian Premier League,Profissional
Africa,Etiopia,Adama City,Ethiopian Premier League,Profissional
Africa,Etiopia,Hawassa City,Ethiopian Premier League,Profissional
Africa,Uganda,KCCA FC,Uganda Premier League,Profissional
Africa,Uganda,Vipers SC,Uganda Premier League,Profissional
Africa,Uganda,Express FC,Uganda Premier League,Profissional
Africa,Uganda,SC Villa,Uganda Premier League,Profissional
Africa,Uganda,URA FC,Uganda Premier League,Profissional
Africa,Uganda,Wakiso Giants,Uganda Premier League,Profissional
Africa,Uganda,Gaddafi FC,Uganda Premier League,Profissional
Africa,Uganda,BUL FC,Uganda Premier League,Profissional
Africa,Uganda,Mbarara City,Uganda Premier League,Profissional
Africa,Uganda,Busoga United,Uganda Premier League,Profissional
Africa,Malawi,Nyasa Big Bullets,Super League,Profissional
Africa,Malawi,Be Forward Wanderers,Super League,Profissional
Africa,Malawi,Silver Strikers,Super League,Profissional
Africa,Malawi,Civil Service United,Super League,Profissional
Africa,Malawi,Blue Eagles,Super League,Profissional
Africa,Malawi,Mighty Tigers,Super League,Profissional
Africa,Malawi,Karonga United,Super League,Profissional
Africa,Malawi,Red Lions,Super League,Profissional
Africa,Malawi,Chitipa United,Super League,Profissional
Africa,Malawi,Ekwendeni Hammers,Super League,Profissional
Africa,Zimbabue,Dynamos FC,Premier Soccer League,Profissional
Africa,Zimbabue,Highlanders FC,Premier Soccer League,Profissional
Africa,Zimbabue,CAPS United,Premier Soccer League,Profissional
Africa,Zimbabue,FC Platinum,Premier Soccer League,Profissional
Africa,Zimbabue,Chicken Inn FC,Premier Soccer League,Profissional
Africa,Zimbabue,Ngezi Platinum,Premier Soccer League,Profissional
Africa,Zimbabue,Harare City,Premier Soccer League,Profissional
Africa,Zimbabue,ZPC Kariba,Premier Soccer League,Profissional
Africa,Zimbabue,Triangle United,Premier Soccer League,Profissional
Africa,Zimbabue,Bulawayo Chiefs,Premier Soccer League,Profissional
Africa,Burkina Faso,ASFA Yennenga,Ligue 1,Profissional
Africa,Burkina Faso,RC Bobo Dioulasso,Ligue 1,Profissional
Africa,Burkina Faso,Salitas FC,Ligue 1,Profissional
Africa,Burkina Faso,AS Sonabel,Ligue 1,Profissional
Africa,Burkina Faso,Majestic SC,Ligue 1,Profissional
Africa,Burkina Faso,KOZAF,Ligue 1,Profissional
Africa,Burkina Faso,AS Police,Ligue 1,Profissional
Africa,Burkina Faso,USFA,Ligue 1,Profissional
Africa,Burkina Faso,USCO Banfora,Ligue 1,Profissional
Africa,Burkina Faso,Etoile Filante,Ligue 1,Profissional
Africa,Benin,ASPAC FC,Championnat National,Profissional
Africa,Benin,Ayema FC,Championnat National,Profissional
Africa,Benin,Buffles du Borgou,Championnat National,Profissional
Africa,Benin,Dragons de lOueme,Championnat National,Profissional
Africa,Benin,Energie FC,Championnat National,Profissional
Africa,Benin,JA Cotonou,Championnat National,Profissional
Africa,Benin,Requins de lAtlantique,Championnat National,Profissional
Africa,Benin,Tonnerre dAbomey FC,Championnat National,Profissional
Africa,Benin,Upliners FC,Championnat National,Profissional
Africa,Benin,Pantheres FC,Championnat National,Profissional
Africa,Africa do Sul,Black Leopards,National First Division,Segunda Divisao
Africa,Africa do Sul,Venda FC,National First Division,Segunda Divisao
Africa,Africa do Sul,Hungry Lions,National First Division,Segunda Divisao
Africa,Africa do Sul,Baroka FC,National First Division,Segunda Divisao
Africa,Africa do Sul,Upington City,National First Division,Segunda Divisao
Africa,Africa do Sul,Platinum City Rovers,National First Division,Segunda Divisao
Africa,Africa do Sul,Orbit College,National First Division,Segunda Divisao
Africa,Africa do Sul,Magesi FC,National First Division,Segunda Divisao
Africa,Africa do Sul,JDR Stars,National First Division,Segunda Divisao
Africa,Africa do Sul,Pretoria Callies,National First Division,Segunda Divisao
Africa,Africa do Sul,Maritzburg United,National First Division,Segunda Divisao
Africa,Africa do Sul,Casric Stars,National First Division,Segunda Divisao
Africa,Africa do Sul,Milford FC,National First Division,Segunda Divisao
Africa,Africa do Sul,University of Pretoria,National First Division,Segunda Divisao
Africa,Africa do Sul,NB La Masia,National First Division,Segunda Divisao
Africa,Tunisia,AS Marsa,Ligue Professionnelle 2,Segunda Divisao
Africa,Tunisia,CS Korba,Ligue Professionnelle 2,Segunda Divisao
Africa,Tunisia,ES Zarzis,Ligue Professionnelle 2,Segunda Divisao
Africa,Tunisia,Stade Africain Menzel Bourguiba,Ligue Professionnelle 2,Segunda Divisao
Africa,Tunisia,US Ben Guerdane,Ligue Professionnelle 2,Segunda Divisao
Africa,Tunisia,US Tataouine,Ligue Professionnelle 2,Segunda Divisao
Africa,Tunisia,Jendouba Sport,Ligue Professionnelle 2,Segunda Divisao
Africa,Tunisia,Olympique Beja,Ligue Professionnelle 2,Segunda Divisao
Africa,Egito,Al Nasr,Egyptian Second Division,Segunda Divisao
Africa,Egito,Al Qanah,Egyptian Second Division,Segunda Divisao
Africa,Egito,El Entag El Harby,Egyptian Second Division,Segunda Divisao
Africa,Egito,Telephonat Beni Suef,Egyptian Second Division,Segunda Divisao
Africa,Egito,Tersana SC,Egyptian Second Division,Segunda Divisao
Africa,Egito,Suez SC,Egyptian Second Division,Segunda Divisao
Africa,Egito,Port Fouad,Egyptian Second Division,Segunda Divisao
Africa,Egito,Asyut Petroleum,Egyptian Second Division,Segunda Divisao
Africa,Marrocos,Wydad Temara,Botola 2,Segunda Divisao
Africa,Marrocos,Chabab Atlas Khenifra,Botola 2,Segunda Divisao
Africa,Marrocos,Raja Beni Mellal,Botola 2,Segunda Divisao
Africa,Marrocos,Youssoufia Berrechid,Botola 2,Segunda Divisao
Africa,Marrocos,Racing Casablanca,Botola 2,Segunda Divisao
Africa,Marrocos,KAC Kenitra,Botola 2,Segunda Divisao
Africa,Marrocos,Olympique Dcheira,Botola 2,Segunda Divisao
Africa,Marrocos,JS Soualem,Botola 2,Segunda Divisao
Africa,Nigeria,Shooting Stars,Nigeria National League,Segunda Divisao
Africa,Nigeria,Stationery Stores,Nigeria National League,Segunda Divisao
Africa,Nigeria,Jigawa Golden Stars,Nigeria National League,Segunda Divisao
Africa,Nigeria,Remo Stars,Nigeria National League,Segunda Divisao
Africa,Nigeria,Go Round FC,Nigeria National League,Segunda Divisao
Africa,Nigeria,Kogi United,Nigeria National League,Segunda Divisao
Africa,Nigeria,EFCC FC,Nigeria National League,Segunda Divisao
Africa,Nigeria,Mighty Jets,Nigeria National League,Segunda Divisao
Africa,Gana,Bofoakwa Tano,Division One League,Segunda Divisao
Africa,Gana,BA United,Division One League,Segunda Divisao
Africa,Gana,Mighty Royals,Division One League,Segunda Divisao
Africa,Gana,Tema Youth,Division One League,Segunda Divisao
Africa,Gana,Okyeman Planners,Division One League,Segunda Divisao
Africa,Gana,Bibiani Gold Stars,Division One League,Segunda Divisao
Africa,Gana,Heart of Lions,Division One League,Segunda Divisao
Africa,Camaroes,AS Lausanne,Elite Two,Segunda Divisao
Africa,Camaroes,Unisport FC,Elite Two,Segunda Divisao
Africa,Camaroes,Leopard Sportif,Elite Two,Segunda Divisao
Africa,Camaroes,AS Fortuna,Elite Two,Segunda Divisao
Africa,Camaroes,National Polytechnic,Elite Two,Segunda Divisao
Africa,RD Congo,FC Renaissance,Ligue 2,Segunda Divisao
Africa,RD Congo,AS Simba,Ligue 2,Segunda Divisao
Africa,RD Congo,AS Kabasha,Ligue 2,Segunda Divisao
Africa,RD Congo,AS Nika,Ligue 2,Segunda Divisao
Africa,Quenia,Kibera Black Stars,FKF Division One,Segunda Divisao
Africa,Quenia,Green Commandos,FKF Division One,Segunda Divisao
Africa,Quenia,Naivas FC,FKF Division One,Segunda Divisao
Africa,Quenia,Mombasa Elite,FKF Division One,Segunda Divisao
Africa,Etiopia,Wolaita Dicha B,Higher League,Segunda Divisao
Africa,Etiopia,Mekelakeya B,Higher League,Segunda Divisao
Africa,Etiopia,Sebeta City,Higher League,Segunda Divisao
Africa,Etiopia,Ethiopia Nigd Bank,Higher League,Segunda Divisao
Africa,Uganda,Police FC,FUFA Big League,Segunda Divisao
Africa,Uganda,Kitara FC,FUFA Big League,Segunda Divisao
Africa,Uganda,Kyetume FC,FUFA Big League,Segunda Divisao
Africa,Uganda,Mbarara City,FUFA Big League,Segunda Divisao
Africa,Zimbabue,Tenax FC,ZIFA Division One,Segunda Divisao
Africa,Zimbabue,Cranborne Bullets,ZIFA Division One,Segunda Divisao
Africa,Zimbabue,Whawha FC,ZIFA Division One,Segunda Divisao
Africa,Zimbabue,Herentals U20,ZIFA Division One,Segunda Divisao
Africa,Senegal,AS Douanes B,Ligue 2,Segunda Divisao
Africa,Senegal,ETICS,Ligue 2,Segunda Divisao
Africa,Senegal,Port Autonome,Ligue 2,Segunda Divisao
Africa,Senegal,Generation Foot B,Ligue 2,Segunda Divisao
Africa,Zambia,City of Lusaka,National Division One,Segunda Divisao
Africa,Zambia,Indeni FC,National Division One,Segunda Divisao
Africa,Zambia,Mpulungu Harbour,National Division One,Segunda Divisao
Africa,Zambia,Young Green Eagles,National Division One,Segunda Divisao
Africa,Burkina Faso,USCO Bobo,Deuxieme Division,Segunda Divisao
Africa,Burkina Faso,RCK B,Deuxieme Division,Segunda Divisao
Africa,Burkina Faso,AS Maya,Deuxieme Division,Segunda Divisao
Africa,Burkina Faso,AJEB,Deuxieme Division,Segunda Divisao
Africa,Benin,Dragons B,Ligue 2,Segunda Divisao
Africa,Benin,ASOS,Ligue 2,Segunda Divisao
Africa,Benin,Aspi FC,Ligue 2,Segunda Divisao
Africa,Benin,Zou FC,Ligue 2,Segunda Divisao
Africa,Tanzania,Transit Camp FC,First Division League,Segunda Divisao
Africa,Tanzania,Mbeya Kwanza,First Division League,Segunda Divisao
Africa,Tanzania,Boma FC,First Division League,Segunda Divisao
Africa,Tanzania,Green Warriors,First Division League,Segunda Divisao
Africa,Mocambique,Ferroviario de Quelimane,Mocambola 2,Segunda Divisao
Africa,Mocambique,Estrela Vermelha,Mocambola 2,Segunda Divisao
Africa,Mocambique,Textafrica de Chimoio,Mocambola 2,Segunda Divisao
Africa,Mocambique,Matchedje de Mocuba,Mocambola 2,Segunda Divisao
Africa,Burundi,Flambeau de l'Est,Ligue B,Segunda Divisao
Africa,Burundi,Delta Star,Ligue B,Segunda Divisao
Africa,Burundi,Les Lierres,Ligue B,Segunda Divisao
Africa,Burundi,Top Junior,Ligue B,Segunda Divisao
Asia,Japao,Kawasaki Frontale,J1 League,Profissional
Asia,Japao,Yokohama F. Marinos,J1 League,Profissional
Asia,Japao,Urawa Red Diamonds,J1 League,Profissional
Asia,Japao,Kashima Antlers,J1 League,Profissional
Asia,Japao,FC Tokyo,J1 League,Profissional
Asia,Japao,Gamba Osaka,J1 League,Profissional
Asia,Japao,Cerezo Osaka,J1 League,Profissional
Asia,Japao,Sanfrecce Hiroshima,J1 League,Profissional
Asia,Japao,Nagoya Grampus,J1 League,Profissional
Asia,Japao,Avispa Fukuoka,J1 League,Profissional
Asia,Japao,Sagan Tosu,J1 League,Profissional
Asia,Japao,Albirex Niigata,J1 League,Profissional
Asia,Japao,Consadole Sapporo,J1 League,Profissional
Asia,Japao,Shonan Bellmare,J1 League,Profissional
Asia,Japao,Kyoto Sanga,J1 League,Profissional
Asia,Japao,Tokyo Verdy,J1 League,Profissional
Asia,Japao,Machida Zelvia,J1 League,Profissional
Asia,Japao,Vissel Kobe,J1 League,Profissional
Asia,Coreia do Sul,Ulsan HD FC,K League 1,Profissional
Asia,Coreia do Sul,Jeonbuk Hyundai Motors,K League 1,Profissional
Asia,Coreia do Sul,FC Seoul,K League 1,Profissional
Asia,Coreia do Sul,Pohang Steelers,K League 1,Profissional
Asia,Coreia do Sul,Daegu FC,K League 1,Profissional
